"V1","V2","V3"
0.768952642281668,0.88571,"Limit Shapes (Misspecified)"
0.770538468565648,0.88642,"Limit Shapes (Misspecified)"
0.772125259479852,0.8871,"Limit Shapes (Misspecified)"
0.773710442677018,0.88773,"Limit Shapes (Misspecified)"
0.775301735198939,0.88827,"Limit Shapes (Misspecified)"
0.77688563222247,0.88903,"Limit Shapes (Misspecified)"
0.778471458506449,0.8897,"Limit Shapes (Misspecified)"
0.780055677073388,0.89041,"Limit Shapes (Misspecified)"
0.781639895640325,0.89116,"Limit Shapes (Misspecified)"
0.783222184946814,0.89194,"Limit Shapes (Misspecified)"
0.784808011230795,0.892600000000001,"Limit Shapes (Misspecified)"
0.786394159058182,0.89327,"Limit Shapes (Misspecified)"
0.787976126821262,0.89406,"Limit Shapes (Misspecified)"
0.789562596192058,0.89476,"Limit Shapes (Misspecified)"
0.791147457845814,0.89545,"Limit Shapes (Misspecified)"
0.792729747152301,0.89623,"Limit Shapes (Misspecified)"
0.794315573436283,0.8969,"Limit Shapes (Misspecified)"
0.795901721263671,0.89757,"Limit Shapes (Misspecified)"
0.79748593983061,0.8983,"Limit Shapes (Misspecified)"
0.799069515310731,0.89907,"Limit Shapes (Misspecified)"
0.800649232269952,0.89991,"Limit Shapes (Misspecified)"
0.802236987814382,0.90055,"Limit Shapes (Misspecified)"
0.80382120638132,0.9013,"Limit Shapes (Misspecified)"
0.805406068035076,0.90202,"Limit Shapes (Misspecified)"
0.806993180492688,0.90262,"Limit Shapes (Misspecified)"
0.807795416845159,0.90304,"Limit Shapes (Misspecified)"
0.810156794475439,0.90424,"Limit Shapes (Misspecified)"
0.811741334585787,0.90496,"Limit Shapes (Misspecified)"
0.812538104184193,0.90529,"Limit Shapes (Misspecified)"
0.814910414806482,0.90642,"Limit Shapes (Misspecified)"
0.816492704112969,0.90719,"Limit Shapes (Misspecified)"
0.817281433061682,0.90753,"Limit Shapes (Misspecified)"
0.819666929028195,0.90849,"Limit Shapes (Misspecified)"
0.821250504508317,0.90921,"Limit Shapes (Misspecified)"
0.822834723075256,0.90995,"Limit Shapes (Misspecified)"
0.824417977011969,0.91069,"Limit Shapes (Misspecified)"
0.826004767926174,0.91135,"Limit Shapes (Misspecified)"
0.827588343406295,0.91212,"Limit Shapes (Misspecified)"
0.829173848146868,0.9128,"Limit Shapes (Misspecified)"
0.830757423626988,0.91357,"Limit Shapes (Misspecified)"
0.832341320650519,0.91428,"Limit Shapes (Misspecified)"
0.833928754651541,0.91493,"Limit Shapes (Misspecified)"
0.83551297321848,0.91564,"Limit Shapes (Misspecified)"
0.837098799502459,0.91632,"Limit Shapes (Misspecified)"
0.83785505359917,0.91666,"Limit Shapes (Misspecified)"
0.84027431059132,0.91758,"Limit Shapes (Misspecified)"
0.84186206613575,0.91819,"Limit Shapes (Misspecified)"
0.84260964114104,0.91858,"Limit Shapes (Misspecified)"
0.845031146356443,0.91962,"Limit Shapes (Misspecified)"
0.846613435662932,0.92043,"Limit Shapes (Misspecified)"
0.848197332686461,0.92114,"Limit Shapes (Misspecified)"
0.849787339034751,0.92173,"Limit Shapes (Misspecified)"
0.851372522231913,0.9224,"Limit Shapes (Misspecified)"
0.852958348515895,0.92308,"Limit Shapes (Misspecified)"
0.854541923996015,0.92385,"Limit Shapes (Misspecified)"
0.85612517793273,0.92459,"Limit Shapes (Misspecified)"
0.857710361129892,0.92528,"Limit Shapes (Misspecified)"
0.858439608160907,0.92554,"Limit Shapes (Misspecified)"
0.86088233524126,0.92666,"Limit Shapes (Misspecified)"
0.862468161525241,0.92733,"Limit Shapes (Misspecified)"
0.863200628119306,0.92772,"Limit Shapes (Misspecified)"
0.865641421810242,0.92863,"Limit Shapes (Misspecified)"
0.867223068029915,0.92944,"Limit Shapes (Misspecified)"
0.867951354559671,0.92988,"Limit Shapes (Misspecified)"
0.870392469794016,0.93087,"Limit Shapes (Misspecified)"
0.871977009904361,0.9316,"Limit Shapes (Misspecified)"
0.873559942297669,0.93235,"Limit Shapes (Misspecified)"
0.875144482408014,0.93309,"Limit Shapes (Misspecified)"
0.876726771714503,0.93386,"Limit Shapes (Misspecified)"
0.878314848802341,0.93447,"Limit Shapes (Misspecified)"
0.879901318173139,0.93518,"Limit Shapes (Misspecified)"
0.881484250050321,0.93594,"Limit Shapes (Misspecified)"
0.883064289069072,0.93677,"Limit Shapes (Misspecified)"
0.884652366156911,0.93738,"Limit Shapes (Misspecified)"
0.886239478614524,0.93806,"Limit Shapes (Misspecified)"
0.887822089464422,0.93882,"Limit Shapes (Misspecified)"
0.888505679912053,0.93928,"Limit Shapes (Misspecified)"
0.890992455858748,0.94021,"Limit Shapes (Misspecified)"
0.892577317512503,0.9409,"Limit Shapes (Misspecified)"
0.894160249905809,0.9417,"Limit Shapes (Misspecified)"
0.895744790016154,0.94243,"Limit Shapes (Misspecified)"
0.897330937843544,0.94307,"Limit Shapes (Misspecified)"
0.898919979561606,0.94366,"Limit Shapes (Misspecified)"
0.900506770475812,0.9443,"Limit Shapes (Misspecified)"
0.902089702869118,0.94507,"Limit Shapes (Misspecified)"
0.903680352304222,0.94561,"Limit Shapes (Misspecified)"
0.905262963154119,0.94637,"Limit Shapes (Misspecified)"
0.906845574004014,0.94715,"Limit Shapes (Misspecified)"
0.908428827940729,0.94792,"Limit Shapes (Misspecified)"
0.909071585472225,0.94819,"Limit Shapes (Misspecified)"
0.911601766682324,0.94924,"Limit Shapes (Misspecified)"
0.913181483641544,0.95013,"Limit Shapes (Misspecified)"
0.913793374038079,0.95042,"Limit Shapes (Misspecified)"
0.916350885405645,0.95153,"Limit Shapes (Misspecified)"
0.917938640950076,0.95217,"Limit Shapes (Misspecified)"
0.918819656985957,0.95264,"Limit Shapes (Misspecified)"
0.921101290302602,0.9538,"Limit Shapes (Misspecified)"
0.922680685718416,0.95467,"Limit Shapes (Misspecified)"
0.924266512002394,0.95537,"Limit Shapes (Misspecified)"
0.925850087482517,0.95611,"Limit Shapes (Misspecified)"
0.927433662962637,0.95687,"Limit Shapes (Misspecified)"
0.929014666095493,0.9577,"Limit Shapes (Misspecified)"
0.930597598488796,0.9585,"Limit Shapes (Misspecified)"
0.93217731544802,0.95932,"Limit Shapes (Misspecified)"
0.933764427905632,0.95996,"Limit Shapes (Misspecified)"
0.935347360298938,0.96075,"Limit Shapes (Misspecified)"
0.936930935779059,0.9615,"Limit Shapes (Misspecified)"
0.938505829587155,0.96253,"Limit Shapes (Misspecified)"
0.939304207934845,0.9629,"Limit Shapes (Misspecified)"
0.941664620418781,0.96426,"Limit Shapes (Misspecified)"
0.943243372747778,0.96516,"Limit Shapes (Misspecified)"
0.944011208084519,0.96563,"Limit Shapes (Misspecified)"
0.946396054254645,0.96711,"Limit Shapes (Misspecified)"
0.947978665104539,0.9679,"Limit Shapes (Misspecified)"
0.949554201999453,0.96889,"Limit Shapes (Misspecified)"
0.951130703524591,0.96988,"Limit Shapes (Misspecified)"
0.952710742027222,0.97072,"Limit Shapes (Misspecified)"
0.954283706574865,0.9718,"Limit Shapes (Misspecified)"
0.955862780447272,0.97269,"Limit Shapes (Misspecified)"
0.957439603515815,0.97365,"Limit Shapes (Misspecified)"
0.959023500539347,0.97439,"Limit Shapes (Misspecified)"
0.959409992103348,0.9747,"Limit Shapes (Misspecified)"
0.96217682513303,0.97632,"Limit Shapes (Misspecified)"
0.963753648201577,0.97728,"Limit Shapes (Misspecified)"
0.964228562654513,0.97773,"Limit Shapes (Misspecified)"
0.966903435817769,0.97932,"Limit Shapes (Misspecified)"
0.968480258886313,0.98029,"Limit Shapes (Misspecified)"
0.969366416520002,0.98098,"Limit Shapes (Misspecified)"
0.971629724959097,0.98234,"Limit Shapes (Misspecified)"
0.973204940310603,0.98334,"Limit Shapes (Misspecified)"
0.974780477205513,0.98435,"Limit Shapes (Misspecified)"
0.976357943360878,0.98528,"Limit Shapes (Misspecified)"
0.977932837168971,0.98632,"Limit Shapes (Misspecified)"
0.979509017150702,0.98728,"Limit Shapes (Misspecified)"
0.981084875589025,0.98827,"Limit Shapes (Misspecified)"
0.982660734027343,0.98926,"Limit Shapes (Misspecified)"
0.984236914009074,0.99025,"Limit Shapes (Misspecified)"
0.985816630968293,0.99111,"Limit Shapes (Misspecified)"
0.987393454036842,0.99207,"Limit Shapes (Misspecified)"
0.988969634018568,0.99305,"Limit Shapes (Misspecified)"
0.989203711942525,0.99325,"Limit Shapes (Misspecified)"
0.99212938948042,0.99478,"Limit Shapes (Misspecified)"
0.993706534092377,0.99573,"Limit Shapes (Misspecified)"
0.993984021408701,0.99595,"Limit Shapes (Misspecified)"
0.996857286338793,0.99774,"Limit Shapes (Misspecified)"
0.998425106191902,0.99898,"Limit Shapes (Misspecified)"
1,1,"Limit Shapes (Misspecified)"
